9.2667 sec,[],"[253.784088134766,285.566223144531,45.8511657714844,56.5042114257812]",[],[]
9.3 sec,[],"[258.164825439453,284.138214111328,45.9545593261719,56.60791015625]",[],[]
9.3333 sec,[],"[263.200561523438,283.017059326172,45.5341796875,55.9865112304688]",[],[]
9.3667 sec,[],"[268.533935546875,282.653991699219,45.4601745605469,56.0637817382812]",[],[]
9.4 sec,[],"[273.853942871094,282.690155029297,45.2832946777344,55.9917297363281]",[],[]
9.4333 sec,[],"[278.361480712891,282.311828613281,46.4513854980469,57.1786499023438]",[],[]
9.4667 sec,[],"[283.089324951172,282.784820556641,46.4253540039062,57.1067199707031]",[],[]
9.5 sec,[],"[288.169189453125,283.265197753906,45.8003234863281,55.9429931640625]",[],[]
9.5333 sec,[],"[292.838287353516,282.821563720703,46.127685546875,56.2206115722656]",[],[]
9.5667 sec,[],"[297.632720947266,282.164978027344,46.5451354980469,56.7420349121094]",[],[]
9.6 sec,[],"[302.541381835938,281.220092773438,46.6276550292969,56.9013366699219]",[],[]
9.6333 sec,[],"[307.120208740234,279.245391845703,47.42724609375,58.0362548828125]",[],[]
9.6667 sec,[],"[313.084655761719,277.552429199219,47.3224487304688,58.1860961914062]",[],[]
9.7 sec,[],"[319.563507080078,277.345672607422,45.8794250488281,57.0116882324219]",[],[]
9.7333 sec,[],"[325.515991210938,276.939910888672,46.3307189941406,57.1770935058594]",[],[]
9.7667 sec,[],"[331.644805908203,276.808776855469,46.5995178222656,57.2013244628906]",[],[]
9.8 sec,[],"[337.686981201172,277.292449951172,46.4698181152344,56.9862670898438]",[],[]
9.8333 sec,[],"[343.626892089844,277.37109375,46.3243408203125,56.9426879882812]",[],[]
9.8667 sec,[],"[350.383087158203,277.956115722656,46.0346069335938,56.7146606445312]",[],[]
9.9 sec,[],"[356.450653076172,277.341247558594,46.8648376464844,57.0336303710938]",[],[]
9.9333 sec,[],"[363.118865966797,275.874938964844,46.2117614746094,56.5444946289062]",[],[]
9.9667 sec,[],"[369.609008789062,272.141754150391,46.3607177734375,56.5578002929688]",[],[]
10 sec,[],"[376.256561279297,269.374938964844,46.915283203125,57.4041137695312]",[],[]
10.033 sec,[],"[383.833709716797,267.373352050781,46.5106506347656,56.921142578125]",[],[]
10.067 sec,[],"[391.652252197266,266.249176025391,45.2945251464844,56.0563659667969]",[],[]
10.1 sec,[],"[398.973236083984,264.68408203125,44.9692077636719,55.8929138183594]",[],[]
10.133 sec,[],"[405.787078857422,262.677612304688,46.021240234375,56.4637145996094]",[],[]
10.167 sec,[],"[413.549835205078,260.639190673828,45.715576171875,56.5243835449219]",[],[]
10.2 sec,[],"[421.674133300781,258.280639648438,46.21484375,56.8141479492188]",[],[]
10.233 sec,[],"[430.317626953125,256.054870605469,45.6775512695312,56.2690124511719]",[],[]
10.267 sec,[],"[438.981292724609,253.397247314453,45.1393127441406,55.9947204589844]",[],[]
10.3 sec,[],"[446.505859375,249.947875976562,46.559814453125,56.9011535644531]",[],[]
10.333 sec,[],"[454.672210693359,246.358306884766,46.7066650390625,56.9974975585938]",[],[]
10.367 sec,[],"[463.634887695312,242.328353881836,45.9962158203125,56.5781097412109]",[],[]
10.4 sec,[],"[471.988677978516,236.474380493164,45.4656677246094,55.9420013427734]",[],[]
10.433 sec,[],"[481.638458251953,231.256988525391,46.0140075683594,56.9881286621094]",[],[]
10.467 sec,[],"[491.761077880859,227.20458984375,46.0177307128906,56.84326171875]",[],[]
10.5 sec,[],"[501.905029296875,223.713882446289,45.6333618164062,56.5251922607422]",[],[]
10.533 sec,[],"[512.026184082031,220.552001953125,45.4998779296875,56.380859375]",[],[]
10.567 sec,[],"[522.63720703125,217.525741577148,44.7613525390625,55.4893951416016]",[],[]
10.6 sec,[],"[534.276733398438,214.76106262207,42.697998046875,53.4735260009766]",[],[]
10.633 sec,[],"[548.05224609375,213.642150878906,36.6847534179688,47.4376831054688]",[],[]
10.667 sec,[],"[560.139709472656,210.276657104492,34.5059204101562,44.7967987060547]",[],[]
10.7 sec,[],"[571.925048828125,205.99479675293,33.3164672851562,43.3392181396484]",[],[]
10.733 sec,[],"[583.101440429688,200.902938842773,33.362060546875,42.9997253417969]",[],[]
10.767 sec,[],"[595,195,33,43]",[],[]
