3.6 sec,[],"[266.538940429688,295.940002441406,92.8914337158203,196.671585083008;137.715194702148,168.708358764648,181.309753417969,251.042358398438;258.175201416016,250.308197021484,29.3543090820312,30.8854370117188;26.6980819702148,28.3666229248047,37.4885406494141,33.7816009521484;26.3888702392578,27.8438720703125,29.48779296875,30.9303283691406]",[],[]
3.6333 sec,[],"[266.594085693359,293.310516357422,92.4773712158203,195.625946044922;137.288040161133,167.307800292969,178.767379760742,247.489013671875;257.781127929688,248.393280029297,29.1917419433594,35.8396606445312;27.8456039428711,28.1121215820312,36.5552673339844,33.617919921875;31.1325836181641,28.9022827148438,29.2368469238281,30.4268798828125]",[],[]
3.6667 sec,[],"[266.71142578125,294.839233398438,92.3818206787109,194.81623840332;138.301727294922,167.33381652832,181.329498291016,245.880035400391;259.144104003906,249.851531982422,29.3069152832031,33.1565856933594;30.0321578979492,27.7465972900391,33.1812744140625,33.6571197509766;28.3488616943359,31.3273010253906,28.8916625976562,27.4939270019531]",[],[]
3.7 sec,[],"[265.252014160156,286.341613769531,91.5438919067383,192.884567260742;133.736297607422,168.30485534668,177.232650756836,247.507537841797;262.30322265625,249.445205688477,29.2770080566406,47.5317077636719;29.4369201660156,26.9265289306641,37.8131713867188,33.6867980957031;41.4448699951172,30.5868835449219,28.0843505859375,31.8449859619141]",[],[]
3.7333 sec,[],"[265.044311523438,288.575073242188,87.8616561889648,192.305725097656;134.755554199219,119,168.38737487793,180.178253173828;243.814086914062,264.172698974609,252.163208007812,265;29,42,38,26;34,24,33,37;39,27,27,22]",[],[]
3.7667 sec,[],"[265.244506835938,294.085144042969,93.5088958740234,191.427337646484;134.611480712891,167.463302612305,184.645645141602,246.76171875;263.897796630859,250.928497314453,29.5373840332031,32.5469970703125;28.5266189575195,26.6630401611328,33.831787109375,33.9297790527344;28.0367736816406,29.5746154785156,27.7692565917969,27.7943725585938]",[],[]
3.8 sec,[],"[265.287414550781,294.739624023438,94.7441711425781,190.401275634766;136.562698364258,167.436492919922,185.850814819336,246.59245300293;264.604187011719,253.231994628906,29.5825805664062,31.8043212890625;27.4632949829102,26.8911437988281,28.4270629882812,33.9731750488281;27.2434234619141,28.4684295654297,27.9859008789062,23.2260131835938]",[],[]
3.8333 sec,[],"[264.257171630859,291.436859130859,91.252799987793,189.049591064453;134.860885620117,167.903839111328,184.66764831543,243.659088134766;266.51953125,254.476745605469,29.6216430664062,36.9181518554688;34.1955108642578,26.0985717773438,28.7149353027344,34.0029602050781;32.0503234863281,35.5654296875,27.1690063476562,22.8988647460938]",[],[]
3.8667 sec,[],"[263.658538818359,293.599334716797,95.7193756103516,187.770980834961;135.617385864258,168.225433349609,187.664794921875,247.774917602539;267.363494873047,256.209533691406,29.699951171875,31.6421203613281;25.1662979125977,26.3999786376953,25.1466827392578,33.8914794921875;27.273681640625,26.1937103271484,27.4650268554688,20.2091064453125]",[],[]
3.9 sec,[],"[263.754730224609,290.612365722656,95.4111251831055,187.41487121582;137,167.90104675293,184.902282714844,245.688552856445;267.943695068359,258,29,38;27,26,22.0790629575403,34;33,28,27,16.2415812591508]",[],[]
3.9333 sec,[],"[262.970458984375,292.845062255859,91.4525598886247,185.898010253906;126,169.319366455078,189.444702148438,244.804961979477;270.554260253906,256,29,32;30,25,29,34;28,31,26,34]",[],[]
3.9667 sec,[],"[261.510406494141,292.225738525391,93.0896682739258,183.690032958984;123,170.147644042969,190.737380981445,245.974426269531;271.879852294922,257,29,32;29,24,30,34;27,30,25,25]",[],[]
4 sec,[],"[261.831085205078,292.48193359375,97.6890716552734,184.533248901367;127,169.485778808594,189.737365722656,247.091125488281;272.380310058594,258,30,33;24,23,26,34;29,25,24,24]",[],[]
4.0333 sec,[],"[262.047729492188,291.409332275391,98.7170486450195,184;127,169.107864379883,187.851425170898,246.643295288086;273,258,29,36;23,23,29,34;32,24,24,29]",[],[]
4.0667 sec,[],"[261.518829345703,291.033752441406,98.4104843139648,184;129,169.843368530273,188.271682739258,245.945007324219;273,256,30,37;24,23,27,34;32,25,24,31]",[],[]
4.1 sec,[],"[260.924530029297,292.164794921875,100.263145446777,184;128,169.17138671875,188.674987792969,246.820281982422;273,256,29,35;20,23,24,34;30,21,19,27]",[],[]
4.1333 sec,[],"[260.431427001953,290.30517578125,100.498168945312,184;129,168.214141845703,185.597366333008,244.943237304688;273,254,30,39;21,23,23,34;34,22,19,29]",[],[]
4.1667 sec,[],"[260.691619873047,291.568420410156,101.635231018066,184;129,167.140151977539,184.936965942383,243.181304931641;273,254,30,38;21,24,26,34;33,21,23,25]",[],[]
4.2 sec,[],"[260.537536621094,293.239685058594,101.680793762207,180;131,166.605224609375,184.84684753418,241.738754272461;275,258,30,35;22,28,24,34;31,22,21,21]",[],[]
4.2333 sec,[],"[258.931610107422,287.154022216797,138.057998657227,98.1560974121094;180,129,167.752868652344,181.666915893555;258.443023681641,240.505935668945,275,259;30,45,14,26;21,14,34,39;15,26,25,17]",[],[]
4.2667 sec,[],"[257.56201171875,291.778961181641,137.522811889648,99;177,124,170.849853515625,188.572723388672;260.672454833984,244,279,263;30,34,14,23;24,17,34,30;14,24,21,21]",[],[]
4.3 sec,[],"[257.701385498047,290.425567626953,138.222290039062,102;174,127,171.080368041992,187.060531616211;260.037780761719,243,279,264;30,39,14,20;31,15,34,33;14,25,24,15]",[],[]
4.3333 sec,[],"[257.245208740234,290.552764892578,137.699325561523,103;174,123,171.054397583008,186.376037597656;258.902618408203,244,279,263;30,38,14,16;19,17,34,33;15,21,24,14]",[],[]
4.3667 sec,[],"[255.724609375,291.591003417969,136.768569946289,102;174,123,171.006454467773,187.398284912109;258.274017333984,244,283,261;30,34,14,17;19,15,34,30;15,21,20,16]",[],[]
4.4 sec,[],"[255.312789916992,290.23486328125,137.131118774414,102;174,124,172.007598876953,185.96467590332;258.819030761719,244,283,261;30,37,14,17;31,13,34,34;15,17,29,18]",[],[]
4.4333 sec,[],"[255.603271484375,289.695678710938,137.939483642578,102;177,122,172.933639526367,185.815170288086;258.966857910156,243,284,264;30,40,15,17;28,20,34,35;15,18,28,21]",[],[]
4.4667 sec,[],"[255.170852661133,291.764923095703,137.481033325195,102;177,126,172.437042236328,186.428619384766;257.712280273438,243,284,261;30,36,16,20;25,17.7115666178624,34,32;16,23,23,19]",[],[]
4.5 sec,[],"[254.250534057617,292.380828857422,137.707885742188,102;170,124,174.484649658203,188.342834472656;259.950592041016,248,282,266;30,33,14,20;32,14,34,30;15,18,25,16]",[],[]
4.5333 sec,[],"[254.067810058594,291.468017578125,138.043807983398,102;170,118,176.092086791992,188.589981079102;261.056701660156,248,282,267;30,35,14,17;31,20,34,32;14,16,27,17]",[],[]
4.5667 sec,[],"[253.814392089844,292.903228759766,137.917938232422,102;171,120,177.047103881836,190.690307617188;260.63671875,244,285,265;30,33,14,17;30,19,34,29;15,20,24,23]",[],[]
4.6 sec,[],"[253.205551147461,292.878997802734,137.648101806641,105;121,176,177.570709228516,190.835403442383;259.56396484375,244,269,291;30,32,14,15;18,22,34,29;15,20,16,15]",[],[]
4.6333 sec,[],"[252.301193237305,291.863098144531,135.599212646484,118.015312552278;99,169,179.093505859375,191.806015014648;258.383361816406,266.677093684586,244,289;30,33,17,23;24,26,34,29;18,23,22,22]",[],[]
4.6667 sec,[],"[252.949127197266,291.229644775391,137.172103881836,117.208709716797;168,105,180.441040039062,191.045181274414;259.136169433594,266.278686523438,291,246;30,36,18,25;33,16,34,32;18,24,22,18]",[],[]
4.7 sec,[],"[253.32341003418,290.891174316406,137.082336425781,117.150337219238;175.516662597656,105,180.899307250977,189.651031494141;257.164428710938,265.0908203125,296.813415527344,246;30,38,19,26;17,24,34,34;20,25,16,19]",[],[]
4.7333 sec,[],"[252.811004638672,291.009521484375,135.742492675781,114.262908935547;172.40983581543,102,180.758865356445,190.527481079102;254.106201171875,261.574981689453,293.613830566406,245;30,38,23,31;22,27,34,32;23,31,22,20]",[],[]
4.7667 sec,[],"[252.09831237793,292.373687744141,138.002655029297,113.888236999512;173.610885620117,102,181.151382446289,191.608169555664;255.940826416016,261.570251464844,295.561096191406,245;30,34,19,32;19,23,34,30;20,31,19,21]",[],[]
4.8 sec,[],"[252.702423095703,293.703216552734,138.562774658203,114.530220031738;175.728042602539,102,182.127716064453,191.445983886719;254.743881225586,261.564544677734,296.648620605469,243;30,33,22,33;17,23,34,30;22,32,17,23]",[],[]
4.8333 sec,[],"[253.02961730957,289.430145263672,138.398086547852,113.653869628906;175.401184082031,102,181.0263671875,185.975616455078;250.950592041016,258.421539306641,294.294158935547,243;30,42,24,35;18,27,34,38;24,34,18,19]",[],[]
4.8667 sec,[],"[252.868988037109,292.845672607422,140.65852355957,115.170387268066;174.051574707031,107,179.983016967773,187.993240356445;250.270980834961,258.42626953125,291.651245117188,240;30,35,21,31;20,22,34,31;21,30,20,22]",[],[]
4.9 sec,[],"[251.363037109375,292.8564453125,137.95654296875,114.36287689209;170.267333984375,103,179.911026000977,188.602966308594;247.104431152344,258.048065185547,289.165496826172,242;31,33,25,31;25,28,35,29;26,30,25,24]",[],[]
4.9333 sec,[],"[250.844833374023,290.158935546875,139.339263916016,114.561088562012;169.780151367188,105,181.928512573242,187.851333618164;249.341583251953,260.582794189453,291.393249511719,246;31,37,23,29;25,26,35,34;24,29,25,20]",[],[]
4.9667 sec,[],"[250.063369750977,292.66259765625,141.108688354492,112.908248901367;170.492263793945,105,186.226196289062,193.899505615234;254.7607421875,263.077911376953,296.575927734375,246;31,31,20,32;23,21,35,28;20,31,22,30]",[],[]
5 sec,[],"[248.979461669922,291.891540527344,140.524017333984,113.849388122559;172.529037475586,107,187.022872924805,193.912826538086;254.425079345703,265.094421386719,299.423950195312,248;31,30,20,29;18,19,35,29;21,28,17,28]",[],[]
5.0333 sec,[],"[249.694595336914,292.0458984375,142.121520996094,114.686149597168;170.323572474378,106,186.836151123047,193.162567138672;252.922515869141,263.595031738281,295.231332357247,247;30,30,19,28;23,21,34,28;20,27,23,20]",[],[]
5.0667 sec,[],"[249.530502319336,289.384948730469,141.781173706055,114.559715270996;104,174,186.583358764648,189.90592956543;250.573059082031,262.395324707031,245,295;30,35,22,28;22,22,34,34;22,27,27,22]",[],[]
5.1 sec,[],"[249.229705810547,291.510223388672,166.168823242188,142.216262817383;115.231643676758,104,187.4794921875,192.698104858398;284.336761474609,250.095733642578,263.174377441406,245;30,30,38,21;26,23,34,29;34,22,26,25]",[],[]
5.1333 sec,[],"[248.537628173828,290.345733642578,172.341567993164,141.607620239258;111.869750976562,105,188.00129699707,192.397445678711;289.960693359375,249.010009765625,260.202087402344,245;30,31,25,22;33,21,34,29;22,23,32,26]",[],[]
5.1667 sec,[],"[248.34765625,284.617553710938,165.84782409668,143.172225952148;113.60765838623,104,188.067825317383,187.312881469727;282.955078125,249.462249755859,260.942321777344,247;30,41,39,20;29,20,34,39;35,21,28,23]",[],[]
5.2 sec,[],"[248.068634033203,288.832305908203,172.369659423828,144.32080078125;112.103622436523,104,187.7802734375,190.946334838867;287.330169677734,249.223327636719,258.657531738281,244;30,33,26,19;32,22,34,30;23,20,31,24]",[],[]
5.2333 sec,[],"[247.190933227539,287.138977050781,171.282806396484,141.873321533203;112.960388183594,104,188.954467773438,191.189971923828;286.869476318359,246.882202148438,261.079925537109,246;30,34,27,24;28,21,34,32;24,25,28,22]",[],[]
5.2667 sec,[],"[246.021987915039,284.272796630859,169.438125610352,141.258209228516;111.801261901855,102,189.005477905273,189.676834106445;284.983093261719,246.731475830078,260.758087158203,244;31,38,30,24;29,24,35,35;26,24,28,25]",[],[]
5.3 sec,[],"[245.955627441406,285.238922119141,167.793899536133,140.881881713867;112.194984436035,103,189.152191162109,190.161071777344;282.371643066406,244.286254882812,260.579833984375,245;31,36,35,27;29,20,35,33;31,28,28,19]",[],[]
5.3333 sec,[],"[246.459762573242,286.999938964844,173.527145385742,141.454559326172;111.45743560791,102,189.863006591797,192.361145019531;286.681884765625,243.551879882812,259.306671142578,244;30,32,24,27;31,27,34,29;21,28,30,25]",[],[]
5.3667 sec,[],"[102.39176940918,245.47639465332,283.46923828125,170.053359985352;143.490341186523,111.629302978516,236.304901123047,189.87077331543;190.784301757812,283.543060302734,245.199188232422,260.064971923828;35.8611297607422,31.4740142822266,38.7596435546875,30.5933380126953;22.8960571289062,28.7557983398438,35.3675231933594,35.4819488525391;34.4934539794922,27.1950073242188,23.9198303222656,27.9126892089844]",[],[]
5.4 sec,[],"[101.481269836426,245.247650146484,286.803192138672,174.680801391602;142.33349609375,111.563911437988,235.237640380859,189.946868896484;193.37565612793,286.9248046875,242.66178894043,259.878082275391;38.011100769043,31.0312194824219,31.284423828125,22.4667358398438;26.5651550292969,28.9860153198242,37.3790283203125,35.0279998779297;28.1886596679688,19.4804382324219,28.3334808349609,28.1409912109375]",[],[]
5.4333 sec,[],"[102.950843811035,244.312637329102,285.432983398438,174.991195678711;142.715484619141,111.870079040527,236.958786010742,189.748245239258;192.914657592773,287.124786376953,243.080642700195,261.119415283203;34.5124130249023,31.5145721435547,32.1418151855469,21.9554901123047;25.6920471191406,27.144905090332,34.1651153564453,35.5905151367188;28.9520874023438,19.0093078613281,27.4367828369141,26.3490905761719]",[],[]
5.4667 sec,[],"[103.713439941406,243.973526000977,285.200408935547,173.8896484375;142.209030151367,109.571678161621,239.281661987305,191.118148803711;194.393157958984,286.946411132812,243.907104492188,260.748291015625;32.7699279785156,31.3826141357422,31.6764526367188,24.6219024658203;26.9495239257812,31.6061172485352,32.4209747314453,35.3677368164062;28.2826385498047,21.4323120117188,28.3650207519531,30.6115112304688]",[],[]
5.5 sec,[],"[103.673278808594,243.844024658203,284.825012207031,173.607681274414;146.04524230957,109.853981018066,239.743850708008,192.071365356445;195.48371887207,286.751617431641,247.912246704102,261.725433349609;32.854248046875,31.4220886230469,31.5180358886719,25.3309478759766;19.3787078857422,30.2704696655273,32.5644989013672,35.3945770263672;28.0953216552734,22.1947021484375,20.7098846435547,29.48193359375]",[],[]
5.5333 sec,[],"[103.395538330078,244.220550537109,281.678344726562,174.362030029297;146.197525024414,112.459259033203,237.623443603516,190.929107666016;191.040344238281,284.358428955078,245.685836791992,263.070251464844;33.5801544189453,30.5626831054688,36.6671142578125,24.869140625;20.0354766845703,24.6245422363281,33.2812194824219,34.5523529052734;34.2012176513672,21.9593200683594,21.2232818603516,23.8106994628906]",[],[]
5.5667 sec,[],"[104.78296661377,244.339248657227,282.1845703125,175.338729858398;146.196975708008,111.716728210449,236.724792480469,189.313735961914;189.837768554688,282.76416015625,242.865158081055,260.460662841797;32.6899642944336,31.1224517822266,36.0491943359375,24.802978515625;22.5238494873047,27.4877853393555,32.3814086914062,35.1460266113281;33.9676208496094,21.4743347167969,23.8230133056641,26.681640625]",[],[]
5.6 sec,[],"[103.540809631348,244.557525634766,284.767272949219,176.066818237305;146.516540527344,112.447547912598,235.66389465332,189.872680664062;193.139999389648,282.918426513672,242.498825073242,261.58349609375;36.4419326782227,31.2111511230469,31.2084045410156,24.2201538085938;23.6217651367188,26.3232040405273,35.9293060302734,35.2412719726562;28.7891845703125,21.1387634277344,25.0478057861328,25.5921020507812]",[],[]
5.6333 sec,[],"[103.470848083496,244.495361328125,283.207244873047,177.309661865234;149.403747558594,110.165214538574,236.632385253906,190.948760986328;193.687438964844,284.463317871094,246.058029174805,261.332092285156;35.9480972290039,30.5329284667969,32.6652221679688,21.3620758056641;17.4238586425781,29.7945022583008,35.5649108886719,34.5299072265625;29.6473693847656,18.7215270996094,18.6175384521484,28.9180297851562]",[],[]
5.6667 sec,[],"[103.970993041992,244.315567016602,282.79541015625,176.812393188477;147.202713012695,109.992744445801,237.104766845703,190.412261962891;193.165100097656,283.067687988281,242.564682006836,261.625518798828;35.5950775146484,30.9541168212891,32.664306640625,23.6342468261719;23.3934631347656,30.120719909668,35.130859375,34.9111175537109;30.1262512207031,20.6990051269531,24.8527374267578,29.2214050292969]",[],[]
5.7 sec,[],"[104.423950195312,244.444229125977,279.755401611328,177.029968261719;147.289688110352,111.872344970703,235.611328125,189.002853393555;189.896331787109,281.5068359375,240.411239624023,262.055633544922;34.7906951904297,30.3535614013672,37.8536682128906,23.3087005615234;23.8554229736328,25.6333618164062,34.3982543945312,34.3160858154297;34.0832824707031,20.3008728027344,25.2808990478516,24.8082580566406]",[],[]
5.7333 sec,[],"[104.115432739258,244.777633666992,280.630523681641,175.471557617188;148.330825805664,110.809761047363,234.823425292969,189.169830322266;191.433074951172,279.528564453125,240.247787475586,261.168060302734;36.6323852539062,30.3532562255859,36.2052307128906,28.0230407714844;23.7006988525391,28.5394821166992,36.2910766601562,34.3188781738281;32.2834930419922,24.6585388183594,25.1414947509766,27.6131896972656]",[],[]
5.7667 sec,[],"[103.707725524902,244.621246337891,282.389221191406,176.204132080078;147.174041748047,111.57071685791,235.143264770508,189.244857788086;192.710601806641,280.192260742188,239.026153564453,262.783630371094;37.6392288208008,30.3922424316406,31.531494140625,26.9205017089844;26.6004028320312,26.2910842895508,37.1840362548828,34.3025512695312;29.3810577392578,23.8246154785156,27.9893493652344,25.4909973144531]",[],[]
5.8 sec,[],"[105.740966796875,244.414505004883,276.387969970703,178.882568359375;151.511276245117,111.269149780273,238.095153808594,189.71223449707;189.016754150391,283.017211914062,243.691970825195,263.748962402344;34.0327301025391,30.5204010009766,42.4968872070312,22.1631164550781;18.2664489746094,26.9291229248047,33.4517211914062,34.4132232666016;38.7778167724609,19.2455749511719,19.4531097412109,26.1430358886719]",[],[]
5.8333 sec,[],"[104.476753234863,244.310897827148,281.918884277344,172.017974853516;152.256256103516,109.791389465332,236.473281860352,189.284606933594;193.345962524414,276.276000976562,243.666137695312,262.532653808594;35.727653503418,30.1316986083984,30.3705444335938,35.3897857666016;16.3629760742188,28.7153396606445,35.2847442626953,33.9773406982422;28.3898010253906,31.5598754882812,17.4710083007812,27.7690124511719]",[],[]
5.8667 sec,[],"[104.015335083008,244.411010742188,279.66455078125,175.709625244141;150.449417114258,109.874603271484,234.907897949219,188.374801635742;191.396789550781,277.866516113281,239.568862915039,261.840393066406;37.5361480712891,30.183837890625,34.4289855957031,28.4958953857422;21.6844024658203,28.6620941162109,36.9964599609375,33.9870300292969;31.6299285888672,25.3855590820312,22.9451751708984,27.7268981933594]",[],[]
5.9 sec,[],"[107.45191192627,244.470687866211,279.75830078125,175.183090209961;150.92854309082,110.219299316406,237.556610107422,187.405517578125;191.066680908203,276.039123535156,238.600860595703,261.964324951172;30.9205856323242,30.1710357666016,33.6488037109375,30.0801086425781;21.4807281494141,27.5792541503906,30.4462280273438,33.9510955810547;30.5094451904297,26.7912902832031,22.8412780761719,26.7553405761719]",[],[]
5.9333 sec,[],"[107.490516662598,244.361038208008,278.265380859375,176.325790405273;151.882019042969,112.002014160156,237.412872314453,187.101470947266;189.624923706055,276.746398925781,239.021286010742,264.228820800781;30.796012878418,30.0577545166016,35.1585388183594,27.2666168212891;19.4620056152344,22.7343444824219,30.3434753417969,33.8266448974609;32.4302062988281,24.1073608398438,20.6671905517578,22.0055847167969]",[],[]
5.9667 sec,[],"[106.373725891113,244.040100097656,281.239166259766,176.201812744141;151.084701538086,109.171440124512,235.793914794922,186.445449829102;192.280120849609,276.014282226562,237.159210205078,261.586547851562;33.0117416381836,30.2855224609375,28.3652038574219,27.5807952880859;21.4386901855469,28.1357498168945,32.5940246582031,34.0454864501953;26.1195526123047,24.4607543945312,22.6047058105469,27.2714233398438]",[],[]
6 sec,[],"[104.291473388672,243.906646728516,278.690093994141,174.515777587891;150,111,233.970352172852,186.434539794922;191.231018066406,274.608520507812,235,264;36,29,32,30;24,23,36,33;28,27,25,22.2357247437774]",[],[]
6.0333 sec,[],"[106.860877990723,149.871077240124,243.358840942383,277.243499755859;174.721252441406,114,238.667114257812,236.240631460969;187.152359008789,190.783065795898,275.856536865234,268;31,25,29,33;30,18,30,21;33,30,27,23]",[],[]
6.0667 sec,[],"[106.216400146484,150.715239406156,242.948150634766,275.498718261719;173.841217041016,108,238.938095092773,236.630325674836;187.510467529297,189.525772094727,275.629150390625,267;32,25,29,34;32,23,31,21;33,32,29,22]",[],[]
6.1 sec,[],"[107.210823059082,151.36398190321,242.447845458984,275.815582275391;179,108,242.601470947266,242.634354710055;189.500686645508,192.479019165039,283,270;30,22,30,32;22,27,29,19;34,30,19,23]",[],[]
6.1333 sec,[],"[108.334503173828,151.279601335875,241.98193359375,275.976776123047;179,110,244.085556030273,238.719544171938;189.553771972656,193.506973266602,279,273;27,26,30,30;22,19,26,22;34,28,23,20]",[],[]
6.1667 sec,[],"[107.864883422852,148.537611663952,242.117614746094,274.279113769531;179,108,243.157867431641,236.604446947313;189.069183349609,191.642684936523,279,272;28,28,30,33;19,22,27,23;33,30,19,20]",[],[]
6.2 sec,[],"[104.738456726074,152.261397421796,242.122756958008,271.497100830078;180,106,239.747985839844,235.061813354492;188.62663269043,189.416305541992,276,272;35,24,30,38;18,22,35,21;33,34,22,19]",[],[]
6.2333 sec,[],"[105.819114685059,156.653823852539,241.926528930664,274.426513671875;180,108,241.503082275391,235.109298706055;189.254959106445,192.133560180664,276,273;33,23,29,31;18,21,32,21;33,28,21,21]",[],[]
6.2667 sec,[],"[109.626770019531,157.560729980469,241.6220703125,274.149780273438;179,105,246.33952331543,236.018508911133;189.665924072266,192.675399780273,279,275;25,22,30,30;19,21,25,19;33,27,18,19]",[],[]
6.3 sec,[],"[110.712799072266,157.665390014648,242.016098022461,272.961242675781;179,105,246.687530517578,234.662750244141;189.448608398438,191.114105224609,279,273;25,23,29,32;21,21,24,20;33,29,19,19]",[],[]
6.3333 sec,[],"[111.952629089355,158.531036376953,241.579010009766,272.040618896484;179,108,247.254043579102,234.302642822266;188.523818969727,190.014114379883,278,273;22,21,29,32;21,19,21,18;33,29,19,21]",[],[]
6.3667 sec,[],"[112.59765625,182.246551513672,159.605575561523,241.886184692383;270.993316650391,106,247.764831542969,278.703980743274;234.511581420898,189.347961425781,189.911834716797,274;22,20,20,29;34,23,22,20;18,33,30,17]",[],[]
6.4 sec,[],"[109.02449798584,181.546157836914,159.187149047852,241.593948364258;270.453948974609,108,243.709350585938,277.19671755968;232.756454467773,188.686859130859,189.366638183594,274;30,22,22,30;33,17,29,22;19,33,30,14]",[],[]
6.4333 sec,[],"[109.291137695312,180.811721265578,158.798934936523,241.541854858398;266.217742919922,102,242.978851318359,277.425935088977;230.72590637207,188.035552978516,185.623519897461,273;29,19,23,30;41,23,29,19;20,33,37,19]",[],[]
6.4667 sec,[],"[110.776473999023,184.302322387695,159.236618041992,241.282272338867;268.829803466797,106,244.739471435547,276.797669350665;231.131286621094,188.388809204102,188.994735717773,270;26,16,21,29;34,18,26,16;18,33,30,18]",[],[]
6.5 sec,[],"[110.490814208984,183.895248413086,157.370742797852,241.206283569336;270.306304931641,105,244.552154541016,272.1083984375;228.843688964844,188.641159057617,190.947189331055,270;28,17,26,29;30,19,27,17;22,33,27,25]",[],[]
6.5333 sec,[],"[112.353309631348,183.715270996094,157.339569091797,240.802337646484;264.560729980469,104,246.421875,271.581176757812;228.649978637695,188.796844482422,187.315017700195,273;25,18,27,30;40,22,24,18;23,33,36,21]",[],[]
6.5667 sec,[],"[112.588790893555,182.257858276367,156.510894775391,240.467971801758;263.658111572266,108,248.249313354492,271.577178955078;228.691101074219,190.191360473633,189.014892578125,276;24,20,28,29;40,18,23,21;24,33,35,21]",[],[]
6.6 sec,[],"[112.634223937988,182.33186340332,157.693008422852,240.194580078125;262.600219726562,105,250.286102294922,272.845886230469;231.301239013672,191.747131347656,190.166229248047,279;24,20,25,29;40,18,23,21;22,33,36,21]",[],[]
6.6333 sec,[],"[113.59546661377,183.742034912109,158.409881591797,240.240844726562;261.507293701172,108,250.705047607422,273.322906494141;231.424835205078,191.870147705078,190.175430297852,279;24,20,25,30;42,18,24,20;21,33,37,21]",[],[]
6.6667 sec,[],"[114.235687255859,185.472671508789,159.470092773438,241.213439941406;265.936492919922,108,249.310455322266,272.991241455078;229.626358032227,190.751510620117,192.383407592773,278;25,18,24,29;34,21,24,18;21,33,31,21]",[],[]
6.7 sec,[],"[115.771759033203,188.185241699219,157.288757324219,241.29264831543;267.770874023438,108,249.988662719727,275.355712890625;226.841186523438,190.743255615234,194.91227722168,281;24,14,30,30;30,18,23,15;26,33,27,20]",[],[]
6.7333 sec,[],"[116.597091674805,187.002502441406,159.742568969727,241.454437255859;264.805053710938,107.729136163982,251.205307006836,275.138549804688;229.375701904297,192.224014282227,194.835586547852,282;24,17,25,29;35,22.2708638360176,23,17;22,33,31,20]",[],[]
6.7667 sec,[],"[117.558822631836,188.646987915039,156.978225708008,241.957641601562;264.441680908203,106,250.804489135742,275.217590332031;225.988723754883,191.779495239258,194.534912109375,277;24,16,33,29;37,22,23,16;28,33,32,23]",[],[]
6.8 sec,[],"[115.771102905273,189.588348388672,161.135864257812,243.445877075195;261.666870117188,106,244.343795776367,271.760009765625;225.246078491211,189.544494628906,189.504272460938,276;32,17,27,29;43,25,31,17;24,33,39,25]",[],[]
6.8333 sec,[],"[117.481460571289,191.582778930664,161.149444580078,245.230102539062;268.832275390625,113,242.315185546875,270.408477783203;221.569534301758,188.208862304688,194.048812866211,276;34,17,32,29;32,21,33,17;28,33,29,22]",[],[]
6.8667 sec,[],"[120.286827087402,190.732315063477,164.934234619141,246.707992553711;269.082092285156,115,244.302871704102,268.913543701172;224.349197387695,189.637344360352,195.373275756836,284;32,22,28,29;34,20,32,22;25,33,30,16]",[],[]
6.9 sec,[],"[119.098861694336,193.329772949219,166.284103393555,246.956436157227;269.287078857422,114,243.630340576172,271.055877685547;226.315948486328,190.200576782227,197.121643066406,282;37,18,27,29;34,23,36,19;23,33,30,21]",[],[]
6.9333 sec,[],"[121.784004211426,192.393142700195,165.886642456055,246.96760559082;268.785675048828,114,246.033508300781,270.107421875;226.268218994141,190.241134643555,198.050598144531,284;32,21,28,29;34,20,31,21;23,33,30,18]",[],[]
6.9667 sec,[],"[119.984527587891,194.348495483398,166.550720214844,246.874664306641;263.371490478516,113,244.916412353516,272.5537109375;227.529281616211,190.939056396484,195.158920288086,285;37,17,27,29;44,17,36,18;22,33,40,16]",[],[]
7 sec,[],"[122.979278564453,195.440399169922,165.936569213867,247.209747314453;266.150268554688,114,247.344818115234,273.508087158203;226.610565185547,191.065887451172,199.075073242188,286;32,16,29,29;38,18,31,16;25,33,34,17]",[],[]
7.0333 sec,[],"[122.778198242188,195.426116943359,168.584823608398,246.839065551758;264.432525634766,111,247.660736083984,274.545104980469;229.704406738281,191.268630981445,200.427810668945,283;32,15,22,29;41,21,31,16;19,33,35,21]",[],[]
7.0667 sec,[],"[122.900779724121,192.501876831055,165.617050170898,246.776611328125;267.135009765625,110,247.142349243164,272.083587646484;227.065216064453,191.028778076172,203.3525390625,287;32,21,28,29;34,20,31,21;24,32,30,17]",[],[]
7.1 sec,[],"[123.487579345703,192.204635620117,167.928909301758,247.106552124023;265.935485839844,111,245.899108886719,270.52392578125;227.633041381836,190.285202026367,202.408981323242,284;33,23,25,29;36,21,32,24;22,33,33,20]",[],[]
7.1333 sec,[],"[125.770401000977,195.190567016602,169.547546386719,248.166900634766;263.946166992188,113,245.93815612793,271.676696777344;227.806625366211,189.747970581055,201.293228149414,284;32,20,24,29;41,22,31,20;21,32,36,19]",[],[]
7.1667 sec,[],"[122.476257324219,196.027099609375,167.854248046875,247.69499206543;264.36669921875,111,242.704193115234,272.500854492188;226.688522338867,189.047164916992,202.297348022461,283;38,16,26,29;39,24,37,17;23,32,35,20]",[],[]
7.2 sec,[],"[124.845977783203,196.064178466797,168.144989013672,247.330520629883;263.951599121094,111,245.277877807617,272.475463867188;227.817306518555,189.322814941406,203.607864379883,283;33,16,25,29;38,23,32,17;22,33,35,20]",[],[]
