0.033333 sec,[],[],[],"[149,353,453,215;279,296,31,35;37,34,37,31]"
5 sec,[],[],[],"[36.8148148148148,335.0499994475,441,197.074074074074;225.6500004675,242,42.6296296296297,45;47.6666666666666,36,38.099999745,35.4444444444445]"
5.0333 sec,[],[],[],"[36.9629629629629,335.699999415,441.5,196.814814814815;225.100000495,242,42.925925925926,45;47.8333333333333,36,38.39999973,35.2222222222222]"
5.0667 sec,[],[],[],"[37.1111111111111,336.3499993825,442,196.555555555555;224.5500005225,242,43.2222222222222,45;48,36,38.699999715,35]"
5.1 sec,[],[],[],"[37.2592592592592,337,441.684210509695,196.296296296296;224,241.526315764543,43.5185185185185,45;47.6842105096953,36,39,35.2105263268698]"
5.1333 sec,[],[],[],"[37.4074074074073,337.176470577855,441.368421019391,196.037037037037;224,241.052631529086,43.8148148148148,44.7058823702422;47.3684210193906,36,38.7647058961938,35.4210526537396]"
5.1667 sec,[],[],[],"[37.5555555555555,337.352941155709,441.052631529086,195.777777777778;224,240.578947293629,44.1111111111111,44.4117647404844;47.0526315290859,36,38.5294117923875,35.6315789806094]"
5.2 sec,[],[],[],"[37.7037037037036,337.529411733564,440.736842038781,195.518518518518;224,240.105263058172,44.4074074074074,44.1176471107266;46.7368420387812,36,38.2941176885813,35.8421053074792]"
5.2333 sec,[],[],[],"[37.8518518518518,337.705882311419,440.421052548476,195.259259259259;224,239.631578822715,44.7037037037037,43.8235294809689;46.4210525484765,36,38.0588235847751,36.052631634349]"
5.2667 sec,[],[],[],"[38,337.882352889273,440.105263058172,195;224,239.157894587258,45,43.5294118512111;46.1052630581717,36,37.8235294809688,36.2631579612188]"
5.3 sec,[],[],[],"[37.1904761904762,338.058823467128,439.789473567867,194.809523809524;224,238.684210351801,45,43.2352942214533;45.789473567867,35.9523809523809,37.5882353771626,36.4736842880886]"
5.3333 sec,[],[],[],"[36.3809523809524,338.235294044983,439.473684077562,194.619047619048;224,238.210526116344,45,42.9411765916955;45.4736840775623,35.9047619047619,37.3529412733564,36.6842106149584]"
5.3667 sec,[],[],[],"[35.5714285714286,338.411764622837,439.157894587257,194.428571428571;224,237.736841880886,45,42.6470589619377;45.1578945872576,35.8571428571428,37.1176471695501,36.8947369418282]"
5.4 sec,[],[],[],"[34.7619047619048,338.588235200692,438.842105096953,194.238095238095;224,237.263157645429,45,42.3529413321799;44.8421050969529,35.8095238095238,36.8823530657439,37.105263268698]"
5.4333 sec,[],[],[],"[33.9523809523809,338.764705778547,438.526315606648,194.047619047619;224,236.789473409972,45,42.0588237024221;44.5263156066482,35.7619047619047,36.6470589619377,37.3157895955678]"
5.4667 sec,[],[],[],"[33.1428571428571,338.941176356401,438.210526116343,193.857142857143;224,236.315789174515,45,41.7647060726644;44.2105261163435,35.7142857142857,36.4117648581314,37.5263159224376]"
5.5 sec,[],[],[],"[32.3333333333333,339.117646934256,437.894736626039,193.666666666667;224,235.842104939058,45,41.4705884429066;43.8947366260388,35.6666666666666,36.1764707543252,37.7368422493075]"
5.5333 sec,[],[],[],"[31.5238095238095,339.294117512111,437.578947135734,193.47619047619;224,235.368420703601,45,41.1764708131488;43.5789471357341,35.6190476190476,35.941176650519,37.9473685761773]"
5.5667 sec,[],[],[],"[30.7142857142857,339.470588089965,437.263157645429,193.285714285714;224,234.894736468144,45,40.882353183391;43.2631576454294,35.5714285714285,35.7058825467127,38.1578949030471]"
5.6 sec,[],[],[],"[29.9047619047619,339.64705866782,436.947368155124,193.095238095238;224,234.421052232687,45,40.5882355536332;42.9473681551247,35.5238095238095,35.4705884429065,38.3684212299169]"
5.6333 sec,[],[],[],"[29.0952380952381,339.823529245675,436.63157866482,192.904761904762;224,233.94736799723,45,40.2941179238754;42.6315786648199,35.4761904761904,35.2352943391003,38.5789475567867]"
5.6667 sec,[],[],[],"[28.2857142857143,340,436.315789174515,192.714285714286;224,233.473683761773,45,40;42.3157891745152,35.4285714285714,35,38.7894738836565]"
5.7 sec,[],[],[],"[27.4761904761905,340.333333333333,436,192.523809523809;223.9,233,45,40.2;42,35.3809523809523,35.1,39]"
5.7333 sec,[],[],[],"[26.6666666666667,340.666666666667,435.80000001,192.333333333333;223.8,232.9500000025,45,40.4;42.6499999675,35.3333333333333,35.2,39.1499999925]"
5.7667 sec,[],[],[],"[25.8571428571428,341,435.60000002,192.142857142857;223.7,232.900000005,45,40.6;43.299999935,35.2857142857142,35.3,39.299999985]"
5.8 sec,[],[],[],"[25.047619047619,341.333333333333,435.40000003,191.952380952381;223.6,232.8500000075,45,40.8;43.9499999025,35.2380952380952,35.4,39.4499999775]"
5.8333 sec,[],[],[],"[24.2380952380952,341.666666666667,435.20000004,191.761904761905;223.5,232.80000001,45,41;44.59999987,35.1904761904761,35.5,39.59999997]"
5.8667 sec,[],[],[],"[23.4285714285714,342,435.00000005,191.571428571428;223.4,232.7500000125,45,41.2;45.2499998375,35.1428571428571,35.6,39.7499999625]"
5.9 sec,[],[],[],"[22.6190476190476,342.333333333333,434.80000006,191.380952380952;223.3,232.700000015,45,41.4;45.899999805,35.095238095238,35.7,39.899999955]"
5.9333 sec,[],[],[],"[21.8095238095238,342.666666666667,434.60000007,191.190476190476;223.2,232.6500000175,45,41.6;46.5499997725,35.047619047619,35.8,40.0499999475]"
5.9667 sec,[],[],[],"[21,343,434.40000008,191;223.1,232.60000002,45,41.8;47.19999974,35,35.9,40.19999994]"
6 sec,[],[],[],"[21.1578947202216,343.333333333333,434.20000009,190.473684265928;223,232.5500000225,44.9473684265928,42;47.8499997075,35.0526315734072,36,40.3499999325]"
6.0333 sec,[],[],[],"[21.3157894404432,343.666666666666,434.0000001,189.947368531856;222.9,232.500000025,44.8947368531856,42.2;48.499999675,35.1052631468144,36.1,40.499999925]"
6.0667 sec,[],[],[],"[21.4736841606648,344,433.80000011,189.421052797784;222.8,232.4500000275,44.8421052797784,42.4;49.1499996425,35.1578947202216,36.2,40.6499999175]"
6.1 sec,[],[],[],"[21.6315788808864,344.333333333333,433.60000012,188.894737063712;222.7,232.40000003,44.7894737063712,42.6;49.79999961,35.2105262936288,36.3,40.79999991]"
6.1333 sec,[],[],[],"[21.789473601108,344.666666666666,433.40000013,188.36842132964;222.6,232.3500000325,44.736842132964,42.8;50.4499995775,35.263157867036,36.4,40.9499999025]"
6.1667 sec,[],[],[],"[21.9473683213297,345,433.20000014,187.842105595568;222.5,232.300000035,44.6842105595568,43;51.099999545,35.3157894404432,36.5,41.099999895]"
6.2 sec,[],[],[],"[22.1052630415513,345.333333333333,433.00000015,187.315789861496;222.4,232.2500000375,44.6315789861496,43.2;51.7499995125,35.3684210138504,36.6,41.2499998875]"
6.2333 sec,[],[],[],"[22.2631577617729,345.666666666666,432.80000016,186.789474127424;222.3,232.20000004,44.5789474127424,43.4;52.39999948,35.4210525872576,36.7,41.39999988]"
6.2667 sec,[],[],[],"[22.4210524819945,346,432.60000017,186.263158393352;222.2,232.1500000425,44.5263158393352,43.6000000000001;53.0499994475,35.4736841606648,36.8,41.5499998725]"
6.3 sec,[],[],[],"[22.5789472022161,346.333333333333,432.40000018,185.73684265928;222.1,232.100000045,44.473684265928,43.8000000000001;53.699999415,35.526315734072,36.9,41.699999865]"
6.3333 sec,[],[],[],"[22.7368419224377,346.666666666666,432.20000019,185.210526925208;222,232.0500000475,44.4210526925208,44.0000000000001;54.3499993825,35.5789473074792,37,41.8499998575]"
6.3667 sec,[],[],[],"[22.8947366426593,347,432,184.684211191136;221.9,232,44.3684211191135,44.2000000000001;55,35.6315788808865,37.1,42]"
6.4 sec,[],[],[],"[23.0526313628809,347.333333333333,432.647058785467,184.157895457064;221.8,232,44.3157895457063,44.4000000000001;54.2941176885813,35.6842104542937,37.2,41.7058823702422]"
6.4333 sec,[],[],[],"[23.2105260831025,347.666666666666,433.294117570934,183.631579722992;221.7,232,44.2631579722991,44.6000000000001;53.5882353771626,35.7368420277009,37.3,41.4117647404844]"
6.4667 sec,[],[],[],"[23.3684208033241,348,433.941176356401,183.10526398892;221.6,232,44.2105263988919,44.8000000000001;52.8823530657439,35.7894736011081,37.4,41.1176471107266]"
6.5 sec,[],[],[],"[23.5263155235457,348.333333333333,434.588235141869,182.578948254848;221.5,232,44.1578948254847,45.0000000000001;52.1764707543252,35.8421051745153,37.5,40.8235294809689]"
6.5333 sec,[],[],[],"[23.6842102437674,348.666666666666,435.235293927336,182.052632520776;221.4,232,44.1052632520775,45.2000000000001;51.4705884429065,35.8947367479225,37.6,40.5294118512111]"
6.5667 sec,[],[],[],"[23.842104963989,348.999999999999,435.882352712803,181.526316786703;221.3,232,44.0526316786703,45.4000000000001;50.7647061314879,35.9473683213297,37.7,40.2352942214533]"
6.6 sec,[],[],[],"[24,349.333333333333,436.52941149827,181;221.2,232,44,45.6000000000001;50.0588238200692,36,37.8,39.9411765916955]"
6.6333 sec,[],[],[],"[23.1249999453125,349.666666666666,437.176470283737,180.812499988281;221.1,232,43.749999984375,45.8000000000001;49.3529415086505,35.6249999765625,37.9,39.6470589619377]"
6.6667 sec,[],[],[],"[22.249999890625,350,437.823529069204,180.624999976562;221,232,43.49999996875,46;48.6470591972318,35.249999953125,38,39.3529413321799]"
6.7 sec,[],[],[],"[21.3749998359375,349.294117564014,438.470587854672,180.437499964844;221,232,43.249999953125,46;47.9411768858131,34.8749999296875,37.8823529273356,39.0588237024221]"
6.7333 sec,[],[],[],"[20.49999978125,348.588235128028,439.117646640139,180.249999953125;221,232,42.9999999375,46;47.2352945743944,34.49999990625,37.7647058546713,38.7647060726644]"
6.7667 sec,[],[],[],"[19.6249997265625,347.882352692042,439.764705425606,180.062499941406;221,232,42.749999921875,46;46.5294122629757,34.1249998828125,37.6470587820069,38.4705884429066]"
6.8 sec,[],[],[],"[18.749999671875,347.176470256055,440.411764211073,179.874999929687;221,232,42.49999990625,46;45.823529951557,33.749999859375,37.5294117093426,38.1764708131488]"
6.8333 sec,[],[],[],"[17.8749996171875,346.470587820069,441.05882299654,179.687499917969;221,232,42.249999890625,46;45.1176476401383,33.3749998359375,37.4117646366782,37.882353183391]"
6.8667 sec,[],[],[],"[16.9999995625,345.764705384083,441.705881782007,179.49999990625;221,232,41.999999875,46;44.4117653287196,32.9999998125,37.2941175640138,37.5882355536332]"
6.9 sec,[],[],[],"[16.1249995078125,345.058822948097,442.352940567474,179.312499894531;221,232,41.749999859375,46;43.7058830173009,32.6249997890625,37.1764704913495,37.2941179238754]"
6.9333 sec,[],[],[],"[15.249999453125,344.352940512111,443,179.124999882812;221,232,41.49999984375,46;43,32.249999765625,37.0588234186851,37]"
6.9667 sec,[],[],[],"[14.3749993984375,343.647058076125,441.8399999536,178.937499871094;221,231.7599999904,41.249999828125,46;43,31.8749997421875,36.9411763460207,36.8799999952]"
7 sec,[],[],[],"[13.49999934375,342.941175640138,440.6799999072,178.749999859375;221,231.5199999808,40.9999998125,46;43,31.49999971875,36.8235292733564,36.7599999904]"
7.0333 sec,[],[],[],"[12.6249992890625,342.235293204152,439.5199998608,178.562499847656;221,231.2799999712,40.749999796875,46;43,31.1249996953125,36.705882200692,36.6399999856]"
7.0667 sec,[],[],[],"[11.749999234375,341.529410768166,438.3599998144,178.374999835937;221,231.0399999616,40.49999978125,46;43,30.749999671875,36.5882351280277,36.5199999808]"
7.1 sec,[],[],[],"[10.8749991796875,340.82352833218,437.199999768,178.187499824219;221,230.799999952,40.249999765625,46;43,30.3749996484375,36.4705880553633,36.399999976]"
7.1333 sec,[],[],[],"[10,340.117645896194,436.0399997216,178;221,230.5599999424,40,46;43,30,36.3529409826989,36.2799999712]"
7.1667 sec,[],[],[],"[9.3999997599999,339.411763460208,434.8799996752,177.39999976;221,230.3199999328,39.3999997599999,46;43,31.0000004000002,36.2352939100346,36.1599999664]"
7.2 sec,[],[],[],"[8.79999951999981,338.705881024222,433.7199996288,176.79999952;221,230.0799999232,38.7999995199998,46;43,32.0000008000003,36.1176468373702,36.0399999616]"
7.2333 sec,[],[],[],"[8.19999927999971,338,432.5599995824,176.19999928;221,229.8399999136,38.1999992799997,46;43,33.0000012000005,36,35.9199999568]"
7.2667 sec,[],[],[],"[7.59999903999962,336.739130489603,431.399999536,175.59999904;220.739130446125,229.599999904,37.5999990399996,46.3043478128544;43,34.0000016000006,35.9565217410208,35.799999952]"
7.3 sec,[],[],[],"[7,335.478260979206,430.2399994896,175;220.47826089225,229.3599998944,37,46.6086956257089;43,35,35.9130434820416,35.6799999472]"
7.3333 sec,[],[],[],"[334.217391468809,429.0799994432,220.217391338374,229.1199998848;46.9130434385633,43,35.8695652230624,35.5599999424]"
7.3667 sec,[],[],[],"[332.956521958412,427.9199993968,219.956521784499,228.8799998752;47.2173912514178,43,35.8260869640832,35.4399999376]"
7.4 sec,[],[],[],"[331.695652448015,426.7599993504,219.695652230624,228.6399998656;47.5217390642722,43,35.782608705104,35.3199999328]"
7.4333 sec,[],[],[],"[330.434782937618,425.599999304,219.434782676749,228.399999856;47.8260868771267,43,35.7391304461248,35.199999928]"
7.4667 sec,[],[],[],"[329.173913427221,424.4399992576,219.173913122873,228.1599998464;48.1304346899811,43,35.6956521871456,35.0799999232]"
7.5 sec,[],[],[],"[327.913043916824,423.2799992112,218.913043568998,227.9199998368;48.4347825028356,43,35.6521739281663,34.9599999184]"
7.5333 sec,[],[],[],"[326.652174406427,422.1199991648,218.652174015123,227.6799998272;48.73913031569,43,35.6086956691871,34.8399999136]"
7.5667 sec,[],[],[],"[325.39130489603,420.9599991184,218.391304461248,227.4399998176;49.0434781285445,43,35.5652174102079,34.7199999088]"
7.6 sec,[],[],[],"[324.130435385633,419.799999072,218.130434907372,227.199999808;49.3478259413989,43,35.5217391512287,34.599999904]"
7.6333 sec,[],[],[],"[322.869565875237,418.6399990256,217.869565353497,226.9599997984;49.6521737542533,43,35.4782608922495,34.4799998992]"
7.6667 sec,[],[],[],"[321.60869636484,417.4799989792,217.608695799622,226.7199997888;49.9565215671078,43,35.4347826332703,34.3599998944]"
7.7 sec,[],[],[],"[320.347826854443,416.3199989328,217.347826245747,226.4799997792;50.2608693799622,43,35.3913043742911,34.2399998896]"
7.7333 sec,[],[],[],"[319.086957344046,415.1599988864,217.086956691871,226.2399997696;50.5652171928167,43,35.3478261153119,34.1199998848001]"
7.7667 sec,[],[],[],"[317.826087833649,414,216.826087137996,226;50.8695650056711,43,35.3043478563327,34]"
7.8 sec,[],[],[],"[316.565218323252,411.956521827977,216.565217584121,225.608695669187;51.1739128185256,43.5652173667297,35.2608695973535,34.217391294896]"
7.8333 sec,[],[],[],"[315.304348812855,409.913043655955,216.304348030246,225.217391338374;51.47826063138,44.1304347334594,35.2173913383743,34.4347825897921]"
7.8667 sec,[],[],[],"[314.043479302458,407.869565483932,216.04347847637,224.826087007561;51.7826084442345,44.695652100189,35.1739130793951,34.6521738846881]"
7.9 sec,[],[],[],"[312.782609792061,405.826087311909,215.782608922495,224.434782676749;52.0869562570889,45.2608694669187,35.1304348204159,34.8695651795841]"
7.9333 sec,[],[],[],"[311.521740281664,403.782609139887,215.52173936862,224.043478345936;52.3913040699433,45.8260868336484,35.0869565614367,35.0869564744802]"
7.9667 sec,[],[],[],"[310.260870771267,401.739130967864,215.260869814745,223.652174015123;52.6956518827978,46.3913042003781,35.0434783024575,35.3043477693762]"
8 sec,[],[],[],"[309,399.695652795841,215,223.26086968431;53,46.9565215671077,35,35.5217390642722]"
8.0333 sec,[],[],[],"[306.5000003125,397.652174623819,214.5000000625,222.869565353497;53.124999984375,47.5217389338374,35.124999984375,35.7391303591683]"
8.0667 sec,[],[],[],"[304.000000625,395.608696451796,214.000000125,222.478261022684;53.24999996875,48.0869563005671,35.24999996875,35.9565216540643]"
8.1 sec,[],[],[],"[301.5000009375,393.565218279773,213.5000001875,222.086956691871;53.374999953125,48.6521736672968,35.374999953125,36.1739129489603]"
8.1333 sec,[],[],[],"[299.00000125,391.521740107751,213.00000025,221.695652361059;53.4999999375,49.2173910340264,35.4999999375,36.3913042438564]"
8.1667 sec,[],[],[],"[296.5000015625,389.478261935728,212.5000003125,221.304348030246;53.624999921875,49.7826084007561,35.624999921875,36.6086955387524]"
8.2 sec,[],[],[],"[294.000001875,387.434783763705,212.000000375,220.913043699433;53.74999990625,50.3478257674858,35.74999990625,36.8260868336484]"
8.2333 sec,[],[],[],"[291.5000021875,385.391305591683,211.5000004375,220.52173936862;53.874999890625,50.9130431342155,35.874999890625,37.0434781285445]"
8.2667 sec,[],[],[],"[289.0000025,383.34782741966,211.0000005,220.130435037807;53.999999875,51.4782605009451,35.999999875,37.2608694234405]"
8.3 sec,[],[],[],"[286.5000028125,381.304349247637,210.5000005625,219.739130706994;54.124999859375,52.0434778676748,36.124999859375,37.4782607183365]"
8.3333 sec,[],[],[],"[284.000003125,379.260871075615,210.000000625,219.347826376181;54.24999984375,52.6086952344045,36.24999984375,37.6956520132325]"
8.3667 sec,[],[],[],"[281.5000034375,377.217392903592,209.5000006875,218.956522045369;54.374999828125,53.1739126011342,36.374999828125,37.9130433081286]"
8.4 sec,[],[],[],"[279.00000375,375.173914731569,209.00000075,218.565217714556;54.4999998125,53.7391299678639,36.4999998125,38.1304346030246]"
8.4333 sec,[],[],[],"[276.5000040625,373.130436559547,208.5000008125,218.173913383743;54.624999796875,54.3043473345935,36.624999796875,38.3478258979206]"
8.4667 sec,[],[],[],"[274.000004375,371.086958387524,208.000000875,217.78260905293;54.74999978125,54.8695647013232,36.74999978125,38.5652171928167]"
8.5 sec,[],[],[],"[271.5000046875,369.043480215501,207.5000009375,217.391304722117;54.874999765625,55.4347820680529,36.874999765625,38.7826084877127]"
8.5333 sec,[],[],[],"[269,367,207,217;55,56,37,39]"
8.5667 sec,[],[],[],"[265.916666666667,365.769230816568,206.666666666667,216.923076926035;55,56.307692295858,37.5,39.2307692218935]"
8.6 sec,[],[],[],"[262.833333333333,364.538461633136,206.333333333333,216.846153852071;55,56.615384591716,38,39.461538443787]"
8.6333 sec,[],[],[],"[259.75,363.307692449704,206,216.769230778106;55,56.923076887574,38.5,39.6923076656805]"
8.6667 sec,[],[],[],"[256.666666666667,362.076923266272,205.666666666667,216.692307704142;55,57.230769183432,39,39.923076887574]"
8.7 sec,[],[],[],"[253.583333333333,360.84615408284,205.333333333333,216.615384630177;55,57.5384614792899,39.5,40.1538461094674]"
8.7333 sec,[],[],[],"[250.5,359.615384899408,205,216.538461556213;55,57.8461537751479,40,40.3846153313609]"
8.7667 sec,[],[],[],"[247.416666666666,358.384615715976,204.666666666667,216.461538482248;55,58.1538460710059,40.5,40.6153845532544]"
8.8 sec,[],[],[],"[244.333333333333,357.153846532544,204.333333333333,216.384615408284;55,58.4615383668639,41,40.8461537751479]"
8.8333 sec,[],[],[],"[241.25,355.923077349112,204,216.307692334319;55,58.7692306627219,41.5,41.0769229970414]"
8.8667 sec,[],[],[],"[238.166666666666,354.69230816568,203.666666666667,216.230769260355;55,59.0769229585799,42,41.3076922189349]"
8.9 sec,[],[],[],"[235.083333333333,353.461538982248,203.333333333333,216.15384618639;55,59.3846152544379,42.5,41.5384614408284]"
8.9333 sec,[],[],[],"[232,352.230769798816,203,216.076923112426;55,59.6923075502959,43,41.7692306627219]"
8.9667 sec,[],[],[],"[230.583333333333,351.000000615385,202.833333333333,216.000000038461;55.9166666666667,59.9999998461539,43.6666666666667,41.9999998846154]"
9 sec,[],[],[],"[229.166666666667,349.769231431953,202.666666666667,215.923076964497;56.8333333333333,60.3076921420119,44.3333333333333,42.2307691065088]"
9.0333 sec,[],[],[],"[227.75,348.538462248521,202.5,215.846153890532;57.75,60.6153844378698,45,42.4615383284023]"
9.0667 sec,[],[],[],"[226.333333333333,347.307693065089,202.333333333333,215.769230816568;58.6666666666667,60.9230767337278,45.6666666666667,42.6923075502958]"
9.1 sec,[],[],[],"[224.916666666667,346.076923881657,202.166666666667,215.692307742603;59.5833333333333,61.2307690295858,46.3333333333333,42.9230767721893]"
9.1333 sec,[],[],[],"[223.5,344.846154698225,202,215.615384668639;60.5,61.5384613254438,47,43.1538459940828]"
9.1667 sec,[],[],[],"[222.083333333333,343.615385514793,201.833333333333,215.538461594674;61.4166666666667,61.8461536213018,47.6666666666667,43.3846152159763]"
9.2 sec,[],[],[],"[220.666666666667,342.384616331361,201.666666666667,215.46153852071;62.3333333333333,62.1538459171598,48.3333333333333,43.6153844378698]"
9.2333 sec,[],[],[],"[219.25,341.153847147929,201.5,215.384615446745;63.25,62.4615382130178,49,43.8461536597633]"
9.2667 sec,[],[],[],"[217.833333333333,339.923077964497,201.333333333333,215.307692372781;64.1666666666666,62.7692305088758,49.6666666666666,44.0769228816568]"
9.3 sec,[],[],[],"[216.416666666667,338.692308781065,201.166666666667,215.230769298816;65.0833333333333,63.0769228047338,50.3333333333333,44.3076921035502]"
9.3333 sec,[],[],[],"[215,337.461539597633,201,215.153846224852;66,63.3846151005918,51,44.5384613254437]"
9.3667 sec,[],[],[],"[213.500000107143,336.230770414201,200.428571469388,215.076923150887;66.2142856989796,63.6923073964497,51.3571428316327,44.7692305473372]"
9.4 sec,[],[],[],"[212.000000214286,335,199.857142938775,215;66.4285713979592,64,51.7142856632653,45]"
9.4333 sec,[],[],[],"[210.500000321429,334.941176463668,199.285714408163,214.176470491349;66.6428570969388,64.4117647543253,52.071428494898,45.7058824359862]"
9.4667 sec,[],[],[],"[209.000000428571,334.882352927336,198.714285877551,213.352940982699;66.8571427959184,64.8235295086505,52.4285713265306,46.4117648719723]"
9.5 sec,[],[],[],"[207.500000535714,334.823529391003,198.142857346939,212.529411474048;67.071428494898,65.2352942629758,52.7857141581633,47.1176473079585]"
9.5333 sec,[],[],[],"[206.000000642857,334.764705854671,197.571428816326,211.705881965398;67.2857141938776,65.647059017301,53.1428569897959,47.8235297439447]"
9.5667 sec,[],[],[],"[204.50000075,334.705882318339,197.000000285714,210.882352456747;67.4999998928572,66.0588237716263,53.4999998214286,48.5294121799308]"
9.6 sec,[],[],[],"[203.000000857143,334.647058782007,196.428571755102,210.058822948097;67.7142855918368,66.4705885259516,53.8571426530613,49.235294615917]"
9.6333 sec,[],[],[],"[201.500000964286,334.588235245675,195.85714322449,209.235293439446;67.9285712908164,66.8823532802768,54.2142854846939,49.9411770519032]"
9.6667 sec,[],[],[],"[200.000001071429,334.529411709343,195.285714693877,208.411763930796;68.1428569897959,67.2941180346021,54.5714283163266,50.6470594878894]"
9.7 sec,[],[],[],"[198.500001178571,334.47058817301,194.714286163265,207.588234422145;68.3571426887755,67.7058827889274,54.9285711479592,51.3529419238755]"
9.7333 sec,[],[],[],"[197.000001285714,334.411764636678,194.142857632653,206.764704913495;68.5714283877551,68.1176475432526,55.2857139795919,52.0588243598617]"
9.7667 sec,[],[],[],"[195.500001392857,334.352941100346,193.571429102041,205.941175404844;68.7857140867347,68.5294122975779,55.6428568112245,52.7647067958479]"
9.8 sec,[],[],[],"[194,334.294117564014,193,205.117645896194;69,68.9411770519031,56,53.470589231834]"
9.8333 sec,[],[],[],"[191.86666624,334.235294027682,192.93333332,204.294116387543;69.46666676,69.3529418062284,56.06666668,54.1764716678202]"
9.8667 sec,[],[],[],"[189.73333248,334.17647049135,192.86666664,203.470586878893;69.93333352,69.7647065605537,56.13333336,54.8823541038064]"
9.9 sec,[],[],[],"[187.59999872,334.117646955017,192.79999996,202.647057370242;70.4000002800001,70.1764713148789,56.20000004,55.5882365397925]"
9.9333 sec,[],[],[],"[185.46666496,334.058823418685,192.73333328,201.823527861592;70.8666670400001,70.5882360692042,56.26666672,56.2941189757787]"
9.9667 sec,[],[],[],"[183.3333312,334,192.6666666,201;71.3333338000001,71,56.3333334,57]"
10 sec,[],[],[],"[181.199997439999,333.000000058824,192.59999992,200.352941214533;71.8000005600001,71.8235293633218,56.40000008,57.3529411557093]"
10.033 sec,[],[],[],"[179.066663679999,332.000000117647,192.53333324,199.705882429066;72.2666673200002,72.6470587266436,56.46666676,57.7058823114187]"
10.067 sec,[],[],[],"[176.933329919999,331.000000176471,192.46666656,199.058823643599;72.7333340800002,73.4705880899654,56.53333344,58.058823467128]"
10.1 sec,[],[],[],"[174.799996159999,330.000000235294,192.39999988,198.411764858132;73.2000008400002,74.2941174532872,56.60000012,58.4117646228374]"
10.133 sec,[],[],[],"[172.666662399999,329.000000294118,192.3333332,197.764706072664;73.6666676000002,75.117646816609,56.6666668,58.7647057785467]"
10.167 sec,[],[],[],"[170.533328639999,328.000000352941,192.26666652,197.117647287197;74.1333343600003,75.9411761799308,56.73333348,59.1176469342561]"
10.2 sec,[],[],[],"[168.399994879999,327.000000411765,192.19999984,196.47058850173;74.6000011200003,76.7647055432526,56.8000001600001,59.4705880899654]"
10.233 sec,[],[],[],"[166.266661119999,326.000000470588,192.13333316,195.823529716263;75.0666678800003,77.5882349065744,56.8666668400001,59.8235292456748]"
10.267 sec,[],[],[],"[164.133327359999,325.000000529412,192.06666648,195.176470930796;75.5333346400003,78.4117642698962,56.9333335200001,60.1764704013841]"
10.3 sec,[],[],[],"[162,324.000000588235,192,194.529412145329;76,79.235293633218,57,60.5294115570935]"
10.333 sec,[],[],[],"[158.857143755102,323.000000647059,192.142857102041,193.882353359862;76.7142855102041,80.0588229965398,57.9999997142858,60.8823527128028]"
10.367 sec,[],[],[],"[155.714287510204,322.000000705882,192.285714204082,193.235294574395;77.4285710204083,80.8823523598616,58.9999994285716,61.2352938685121]"
10.4 sec,[],[],[],"[152.571431265305,321.000000764706,192.428571306123,192.588235788927;78.1428565306124,81.7058817231834,59.9999991428574,61.5882350242215]"
10.433 sec,[],[],[],"[149.428575020407,320.000000823529,192.571428408163,191.94117700346;78.8571420408165,82.5294110865051,60.9999988571432,61.9411761799308]"
10.467 sec,[],[],[],"[146.285718775509,319.000000882353,192.714285510204,191.294118217993;79.5714275510207,83.3529404498269,61.999998571429,62.2941173356402]"
10.5 sec,[],[],[],"[143.142862530611,318.000000941176,192.857142612245,190.647059432526;80.2857130612248,84.1764698131487,62.9999982857148,62.6470584913495]"
10.533 sec,[],[],[],"[140,317,193,190;81,85,64,63]"
